"","duration","gross_adjusted","budget_adjusted","gross","budget","cast_facebook_likes","reviews","Metascore","imdbRating","imdbVotes","OscarWon","OtherWin","OscarNom","OtherNom","oldness"
"299",88,9240133,1882642,7362100,1500000,479,342,82,7.4,66500,0,23,1,47,14
"300",94,27280951,31475217,24268828,2.8e+07,3436,168,27,5.4,33804,0,0,0,2,9
"301",87,110838111,38928534,85416609,3e+07,20097,275,66,7,65684,0,1,0,10,15
"302",92,168051162,76529869,162495848,7.4e+07,5217,280,62,6,39624,0,1,0,9,4
"303",103,22521443,68309313,19781879,6e+07,20881,513,30,4.8,56093,0,0,0,2,11
"304",107,81001979,102463969,71148699,9e+07,1614,323,62,6.6,75937,0,2,0,8,11
"305",95,7209720,2630528,6851969,2500000,10040,398,82,7.1,123010,0,10,0,31,6
"306",82,18499,1423461,12996,1e+06,3905,83,38,6,2000,0,0,0,0,19
"307",110,15577720,15272274,10200000,1e+07,1722,360,70,7.3,19604,0,0,0,3,22
"308",109,70980900,168617236,63143812,1.5e+08,13388,473,46,6.1,136015,0,1,0,0,9
"309",90,31460,16345765,28870,1.5e+07,32814,103,36,5.1,15149,0,0,0,1,8
"310",120,108946853,44964596,96917897,4e+07,10555,1252,95,7.7,531277,3,165,0,168,9
"311",105,74725719,110482192,71017784,1.05e+08,914,184,34,5.4,31452,0,0,0,8,6
"312",103,155409166,119868942,142614158,1.1e+08,692,325,30,5.5,73116,0,2,0,8,8
"313",112,17896,681267,13134,5e+05,35294,49,65,6.1,2106,0,2,0,2,17
"314",106,49831359,21351916,35007180,1.5e+07,26652,295,24,5.6,28466,0,0,0,1,19
"315",104,60001429,53969073,47806295,4.3e+07,1274,564,47,6.5,94894,0,0,0,5,14
"316",107,431831516,58852341,293501675,4e+07,17540,2307,64,8.1,782525,0,32,6,47,20
"317",119,48959665,31377368,39008741,2.5e+07,6862,311,66,6.5,48248,0,1,0,14,14
"318",109,448218,10657391,336456,8e+06,41645,145,45,5.6,7481,0,1,0,3,16
"319",87,216543206,88683068,183132370,7.5e+07,3086,1062,80,7.4,277192,0,5,0,33,12
"320",138,235270207,34194420,130727000,1.9e+07,13184,1101,85,8.6,1018080,5,54,0,44,28
"321",116,61554252,105266258,40932372,7e+07,32563,401,53,6.3,61894,0,2,0,4,21
"322",111,15786538,48442688,11405825,3.5e+07,19805,327,47,6.8,30072,0,2,0,11,18
"323",142,46876254,41349528,28341469,2.5e+07,13495,4343,80,9.3,1914618,0,19,7,29,25
"324",86,55413309,17362160,54257433,1.7e+07,971,325,59,6.3,91424,0,0,0,1,3
"325",98,74305545,60793651,61112916,5e+07,24664,159,43,4.4,16051,0,2,0,5,13
"326",95,6402683,1067624,5997134,1e+06,1899,463,79,7.2,38436,0,18,1,63,7
"327",107,44110937,72952381,36279230,6e+07,1352,374,49,6.1,44483,0,0,0,2,13
"328",114,61269341,94699022,58229120,9e+07,5095,877,54,7.3,260549,0,5,0,18,6
"329",110,42996557,12523374,37766350,1.1e+07,3376,165,57,7.3,21506,0,12,0,16,11
"330",100,123093664,81752084,90341670,6e+07,14611,599,45,5.5,112833,0,2,0,3,17
"331",124,98366177,94117222,71069884,6.8e+07,32871,586,71,6.8,108522,0,1,0,0,18
"332",104,189700063,81752084,139225854,6e+07,5265,196,48,5.6,40657,0,1,0,3,17
"333",97,239551636,36387584,144833357,2.2e+07,2790,175,57,6.4,76811,0,2,0,8,25
"334",103,922025,24525625,676698,1.8e+07,4094,259,41,7.2,27777,0,1,0,0,17
"335",90,115923,1882642,92362,1500000,3138,19,26,4.2,455,0,0,0,0,14
"336",116,93703704,103851464,61355436,6.8e+07,475,248,50,6.2,55221,0,1,0,2,22
"337",101,82257838,58259155,38122105,2.7e+07,2373,346,45,6.7,122753,0,1,0,3,32
"338",104,63401920,113234783,47592825,8.5e+07,16930,406,59,6.7,88353,0,2,0,3,16
"339",106,4015041,11241149,3571735,1e+07,21711,388,65,6.6,42186,0,0,0,6,9
"340",110,8891577,5450139,6525762,4e+06,19928,568,50,6.7,46137,0,2,0,3,17
"341",93,19841494,9107908,17427926,8e+06,1749,584,44,5.9,63312,0,0,0,6,11
"342",110,72461453,29065613,52353636,2.1e+07,14609,1182,76,7.6,230138,0,10,1,45,18
"343",125,98588209,28698623,29200000,8500000,1097,84,67,7,6789,0,5,4,8,40
"344",91,40646585,17435483,37300107,1.6e+07,5349,253,23,4.9,31444,0,0,0,7,8
"345",127,103003596,27250695,75597042,2e+07,6657,266,72,7,28383,0,5,0,4,17
"346",102,7296808,17077328,6409206,1.5e+07,33153,236,53,6.2,34211,0,0,0,0,11
"347",136,209354541,117170172,134006721,7.5e+07,15999,537,58,7.4,278155,0,9,1,8,23
"348",89,72315611,135228804,50802661,9.5e+07,3372,221,51,6.9,68042,0,1,0,12,19
"349",111,64774,28563837,56692,2.5e+07,23566,859,64,7.3,195340,0,5,0,31,10
"350",114,36001824,40319553,33037754,3.7e+07,19904,464,38,6,81722,0,1,0,5,8
"351",156,189913961,139615302,183635922,1.35e+08,57108,1744,76,8,543531,3,86,0,181,4
"352",118,63681463,71173055,44737059,5e+07,24024,379,30,6.5,51739,0,0,0,0,19
"353",96,28523503,45114110,18967571,3e+07,3072,272,42,6.1,24564,0,0,0,1,21
"354",99,29699957,47297636,25117498,4e+07,960,368,36,5.7,39222,0,0,0,1,12
"355",96,4946364,10657391,3713002,8e+06,972,114,34,2.7,3649,0,1,0,3,16
"356",124,38914625,36431634,34180954,3.2e+07,14504,669,58,7.6,206640,1,25,0,47,11
"357",110,17088362,27758217,16005978,2.6e+07,2356,455,44,6.4,77213,0,0,0,5,7
"358",135,70033658,61089097,45856732,4e+07,16762,232,72,7.1,50625,0,2,0,9,22
"359",104,26126153,30897479,17757087,2.1e+07,3162,338,42,4.6,13851,0,1,0,2,20
"360",91,478425,1129585,381186,9e+05,3299,155,29,6.4,14081,0,1,0,0,14
"361",117,197683974,66873016,162586036,5.5e+07,11036,812,64,8,377206,0,11,1,24,13
"362",103,74052082,9318735,71519230,9e+06,6807,529,50,6.5,113032,0,2,0,6,5
"363",85,67787296,3156634,64423650,3e+06,3708,939,41,5.7,163025,0,1,0,6,6
"364",140,43706717,42821387,33682273,3.3e+07,2114,814,33,6.5,135330,0,1,0,5,15
"365",108,187318279,45702140,163947053,4e+07,18656,497,48,6.7,252819,0,7,0,19,10
"366",134,24320883,56479263,19377727,4.5e+07,24351,577,52,6.4,37062,0,0,0,13,14
"367",113,123467599,51904711,95149435,4e+07,15362,229,43,5.8,61367,0,1,0,2,15
"368",111,149819080,51210841,108244774,3.7e+07,13645,409,52,6.3,106510,0,3,0,11,18
"369",98,66583340,34523944,30857814,1.6e+07,20060,903,77,8.1,327853,0,7,1,8,32
"370",97,119253001,119968117,104374107,1.05e+08,2480,442,73,7.1,99877,0,11,3,38,10
"371",132,134595714,53991189,74787599,3e+07,1936,139,65,6.7,13654,0,3,7,11,28
"372",99,152211851,105266258,101217900,7e+07,1195,473,64,7,100659,1,9,0,28,21
"373",130,64541875,48634921,53082743,4e+07,63986,1441,66,8.5,972592,0,5,2,36,13
"374",177,26869109,122178193,17593391,8e+07,4346,455,29,6,60922,0,7,0,7,22
"375",92,52444153,14946732,49122319,1.4e+07,2348,426,45,5.9,50892,0,0,0,6,7
"376",100,863469,214106935,665426,1.65e+08,16264,632,61,6.6,141506,0,5,3,23,15
"377",124,27293897,62283456,19719930,4.5e+07,793,681,71,6.8,46376,0,1,0,6,18
"378",140,22829316,16014356,21383298,1.5e+07,34413,793,68,7.3,211604,0,4,0,19,7
"379",85,14460945,17077328,12701880,1.5e+07,568,59,49,5.7,2231,0,0,0,0,11
"380",93,99976951,79031746,82226474,6.5e+07,1267,571,38,5.6,71446,0,1,0,8,13
"381",102,18938118,13879108,17738570,1.3e+07,13631,821,67,8,395180,0,19,0,49,7
"382",130,259950235,199284553,182618434,1.4e+08,2684,1010,59,6.4,141003,0,4,2,25,19
"383",100,20392497,31377368,16247775,2.5e+07,4789,169,27,5.5,25222,0,2,0,3,14
"384",93,54441,562057,48430,5e+05,1452,185,48,6.8,22263,0,2,0,0,9
"385",141,170936096,76334948,100768056,4.5e+07,30063,132,50,6.6,65208,0,1,0,2,26
"386",88,134625241,102384555,130174897,9.9e+07,309,363,67,7.1,35820,0,0,0,45,4
"387",124,63007717,76361371,41256277,5e+07,1289,249,43,5.9,49090,0,0,0,2,22
"388",142,161321332,156580720,113330342,1.1e+08,19454,1336,63,7.2,225229,0,8,3,18,19
"389",120,647853,38928534,499263,3e+07,705,3220,47,7.2,191469,0,28,3,21,15
"390",114,63002731,24610442,25600000,1e+07,12097,368,38,7.2,63110,0,1,0,3,36
"391",90,41984919,58852341,28535768,4e+07,1335,167,33,5.3,11363,0,1,0,0,20
"392",109,86877647,41416599,83906114,4e+07,2357,380,39,6,115295,0,3,0,5,5
"393",113,6533356,9688538,4720371,7e+06,11116,112,38,6.5,3451,0,1,0,0,18
"394",116,134016954,112411491,119219978,1e+08,20233,581,64,6.7,207537,0,3,0,15,9
"395",115,54330694,4270383,38168022,3e+06,1964,136,76,6.7,4876,0,0,0,3,19
"396",102,10204115,50622609,7659747,3.8e+07,14165,316,21,5.2,15770,0,0,0,0,16
"397",91,22106,11425535,19348,1e+07,16118,34,47,5.5,3140,0,0,0,0,10
"398",85,60768924,67819763,43905746,4.9e+07,32831,392,25,5.9,82505,0,0,0,4,18
"399",100,18554013,11034814,12610552,7500000,2428,245,14,3.5,4777,0,0,0,0,20
"400",105,55359973,26690593,51853450,2.5e+07,9069,279,47,6.6,40675,0,1,0,8,7
"401",111,43770818,22557055,29106737,1.5e+07,1450,197,51,6,16690,0,1,0,0,21
"402",95,201172351,84362524,128769345,5.4e+07,3155,156,62,5.6,94105,1,9,0,12,23
"403",108,25869707,15531225,24984868,1.5e+07,3033,324,38,6.3,55921,0,0,0,0,5
"404",123,83419,37630916,64286,2.9e+07,34495,1288,53,7.9,439422,0,12,0,10,15
"405",81,9515203,4863492,7825820,4e+06,50831,281,51,5.9,13529,0,0,0,2,13
"406",133,23751815,39344022,21129348,3.5e+07,11799,476,52,7.4,158332,0,0,0,4,9
"407",99,21328532,35586527,14983572,2.5e+07,2498,248,25,4.7,9786,0,3,0,10,19
"408",123,15486015,40602699,10297897,2.7e+07,11969,102,57,6,9067,0,0,0,0,21
"409",150,15954881,37652842,12712093,3e+07,27829,893,69,6.7,75447,0,6,1,30,14
"410",92,39475611,17712952,28972187,1.3e+07,12687,208,24,5.9,30293,0,0,0,1,17
"411",114,81590862,35384777,50728000,2.2e+07,1725,219,51,5.9,52749,0,2,0,0,24
"412",101,45738647,36476190,37617947,3e+07,966,325,52,6.8,8857,0,3,0,3,13
"413",97,17088124,22069628,11614236,1.5e+07,15209,237,56,5.6,9745,0,0,0,0,20
"414",103,96577232,49037295,88625922,4.5e+07,1336,650,75,7.1,79480,1,16,0,43,8
"415",112,116326394,165080840,102176165,1.45e+08,9131,765,31,5.2,130829,0,2,0,6,11
"416",130,279594086,135639526,202007640,9.8e+07,15972,1092,48,6.3,268339,0,6,0,16,18
"417",119,48000322,43601112,35228696,3.2e+07,1651,626,52,6.5,67807,0,1,0,2,17
"418",130,32792610,63132681,31165421,6e+07,10247,669,33,5.9,116314,0,6,0,11,6
"419",118,80795108,72479048,78031620,7e+07,27674,774,52,6.1,111698,0,3,0,3,5
"420",126,30261775,21283936,25592632,1.8e+07,5371,1396,58,7.2,245172,0,6,0,11,12
"421",95,20086,1713830,17580,1500000,2749,89,57,6.2,1344,0,1,0,3,10
"422",99,2158880,7997874,1889522,7e+06,2589,46,49,6.5,1202,0,0,0,0,10
"423",100,88670084,17471133,50752337,1e+07,3362,68,46,6.5,49075,0,0,0,2,27
"424",123,92468254,47058611,66808615,3.4e+07,43917,469,43,6.1,93089,0,3,0,0,18
"425",105,76136,7426598,66637,6500000,14462,309,77,7.1,31273,0,17,2,44,10
"426",131,4869603,23357120,3752725,1.8e+07,16252,278,63,7.1,31516,0,2,0,6,15
"427",94,37037139,28563837,32416109,2.5e+07,32474,539,54,6.2,116432,0,1,0,0,10
"428",93,31725591,43588706,29113588,4e+07,27834,433,49,6.6,133835,0,0,0,1,8
"429",113,106040582,35204109,102413606,3.4e+07,1783,821,57,6.8,357886,0,4,0,11,5
"430",138,374996937,199826087,281492479,1.5e+08,534,3064,62,7.2,454187,0,8,0,31,16
"431",136,252157641,92692437,171383253,6.3e+07,18563,3959,73,8.7,1373591,4,34,0,47,20
"432",96,15777095,12550947,12570442,1e+07,4053,425,65,6.8,41784,0,0,0,5,14
"433",80,54996712,21800556,40363530,1.6e+07,3058,363,12,3.3,19219,0,1,0,6,17
"434",144,17484766,34163959,16377274,3.2e+07,427,951,86,7.1,119004,0,76,3,179,7
"435",136,141013283,97747239,93771072,6.5e+07,12396,474,63,6.7,147293,0,8,2,16,21
"436",114,198376393,29771660,119938730,1.8e+07,2085,270,56,6.9,292216,0,6,1,19,25
"437",151,236240460,111692241,228430993,1.08e+08,14831,1591,80,8,601351,0,37,7,185,4
"438",92,22911077,24317460,18843314,2e+07,1045,362,45,4.7,29391,0,0,0,0,13
"439",129,85576220,103809423,65948711,8e+07,20056,572,76,6.6,92462,0,0,0,11,15
"440",107,16664053,16014356,15608545,1.5e+07,2377,432,51,5.4,56487,0,0,0,4,7
"441",132,85530887,52633129,56876365,3.5e+07,29265,327,48,6.5,137515,0,3,0,4,21
"442",116,46987729,77564057,45434443,7.5e+07,15735,722,56,7.3,220114,0,7,0,5,4
"443",152,38471857,99653529,27796042,7.2e+07,4310,504,27,6.9,47774,0,3,0,0,18
"444",115,208444,17077328,183088,1.5e+07,2243,93,53,7,12424,0,0,0,0,11
"445",101,64530633,26690593,60443237,2.5e+07,1852,276,39,6.5,86988,0,5,0,7,7
"446",135,50252750,74265977,43982842,6.5e+07,2369,901,42,6.7,136184,0,10,1,45,10
"447",135,50252750,74265977,43982842,6.5e+07,2370,901,42,6.7,136184,0,10,1,45,10
"448",87,36635169,70586290,32178777,6.2e+07,6658,400,24,3.8,45259,0,5,0,8,11
"449",129,349848893,111487601,229074524,7.3e+07,1635,729,59,6.5,311314,0,4,1,23,22
"450",90,152990,55363,110536,40000,284,206,45,7,4278,0,0,0,2,18
"451",144,3117599,12048909,2483955,9600000,1674,217,47,6.7,8669,0,2,0,3,14
"452",106,588219,5885234,399793,4e+06,4343,101,42,5.4,2956,0,0,0,0,20
"453",97,26448125,28102873,23527955,2.5e+07,12841,378,44,6.4,79377,0,1,0,7,9
"454",101,1242189,2669059,1163508,2500000,5158,400,57,5.1,23161,0,1,0,3,7
"455",172,463914327,128078266,340478898,9.4e+07,23052,2711,87,8.7,1237719,2,118,0,138,17
"456",192,502255212,125224348,377019252,9.4e+07,6434,3517,94,8.9,1367235,11,197,0,123,16
"457",94,13102208,26185237,11508423,2.3e+07,2453,66,52,5.2,3370,0,0,0,2,11
"458",113,198449342,102917768,158115031,8.2e+07,13693,450,48,6.4,142145,0,2,0,17,14
"459",128,38712013,35162372,37432299,3.4e+07,3386,233,33,7.1,63075,0,1,0,5,4
"460",121,52067380,101547482,33328051,6.5e+07,1531,379,44,6.7,64575,0,0,0,3,23
"461",94,56847364,22646957,42672630,1.7e+07,3423,238,56,5.4,30790,0,2,0,3,16
"462",118,63183888,43588706,57981889,4e+07,13943,477,63,7.3,187499,0,0,0,1,8
"463",89,4698038,13241777,3193102,9e+06,1335,351,73,7.1,26308,0,1,0,9,20
"464",130,26102269,66608696,19593740,5e+07,32637,561,31,7.6,96384,0,0,0,3,16
"465",90,358799,9459527,303439,8e+06,2073,156,38,6.4,12658,0,2,0,0,12
"466",119,31151555,64880889,24006726,5e+07,15757,891,62,7.3,154739,0,3,0,10,15
"467",129,56926561,94132104,45356386,7.5e+07,2864,381,47,5.9,79760,0,2,0,3,14
"468",110,126694501,183834638,124051759,1.8e+08,21175,487,44,6.3,134307,0,2,0,4,3
"469",99,19487834,72479048,18821279,7e+07,1520,358,22,4.2,48346,0,1,0,7,5
"470",126,43693461,85407666,30695227,6e+07,34774,392,47,6.7,48493,0,2,0,10,19
"471",110,88539742,103909565,66462600,7.8e+07,4714,988,30,5.8,150631,0,0,0,1,16
"472",83,26681046,3412818,25799043,3300000,11771,278,31,5.2,33501,0,0,0,2,4
"473",106,28291324,93076868,27356090,9e+07,16922,319,34,6,77854,0,0,0,1,4
"474",164,17350238,14504142,8373585,7e+06,1934,422,80,7.6,43571,0,2,1,6,31
"475",107,12654599,47349511,12026670,4.5e+07,1643,634,54,6.4,121758,0,1,0,2,6
"476",107,70744815,22482298,62933793,2e+07,2341,308,33,5.9,67880,0,4,0,10,9
"477",117,448905,2601370,379643,2200000,2161,47,37,5.9,1632,0,1,0,0,12
"478",154,148018609,186504348,111110575,1.4e+08,11945,1118,55,7.7,345850,0,21,4,62,16
"479",117,126587577,69884533,72455275,4e+07,2144,471,76,7.8,125706,1,6,0,17,27
"480",114,37386219,17138302,32721635,1.5e+07,3861,520,42,6.6,74546,0,1,0,8,10
"481",114,37386219,17138302,32721635,1.5e+07,3861,520,42,6.6,74546,0,1,0,8,10
"482",131,25201378,83044608,18208078,6e+07,3012,391,43,6.9,60910,0,1,0,4,18
"483",103,147893875,168617236,131564731,1.5e+08,2857,1662,20,4.2,129461,0,8,0,12,9
"484",69,99649353,25900254,48092846,12500000,1833,157,66,7.4,68236,0,0,0,2,31
"485",99,63615667,48634921,52320979,4e+07,18693,723,52,6.8,122996,0,2,0,2,13
"486",104,51505226,45416623,39692139,3.5e+07,41701,593,56,6.2,89589,0,5,0,4,15
"487",84,19348924,15658072,13592872,1.1e+07,10982,137,22,5.1,11264,0,0,0,1,19
"488",128,18680091,23648818,15797907,2e+07,904,431,61,7.6,71962,0,6,1,22,12
"489",110,56114448,82770863,47456450,7e+07,5187,523,56,7.1,107465,0,0,0,5,12
"490",109,241646,14613494,214966,1.3e+07,1813,401,53,6.1,30374,0,2,0,5,9
"491",106,23385229,3934402,20803237,3500000,18645,614,86,7,116837,0,28,4,120,9
"492",104,99198703,85407666,69688384,6e+07,16452,225,45,6.1,36537,0,1,0,3,19
"493",126,214214591,18873532,90800000,8e+06,2004,316,59,7.2,144813,0,2,1,2,35
"494",126,214214591,18873532,90800000,8e+06,2004,316,59,7.2,144813,0,2,1,2,35
"495",72,63795068,26643478,47887943,2e+07,4480,143,38,5.4,12676,0,1,0,9,16
"496",141,48773311,51770749,47105085,5e+07,30183,551,48,7.4,153268,0,3,1,8,5
"497",96,1684704,5712767,1474508,5e+06,4607,232,55,6.5,35525,0,0,0,1,10
"498",96,973,2076115,703,1500000,920,30,39,5.3,495,0,1,0,0,18
"499",94,7908516,36397747,6301131,2.9e+07,5085,424,44,7.1,99612,0,1,0,2,14
"500",124,83860913,91633645,54910560,6e+07,38227,310,36,6.4,94158,0,1,0,4,22
"501",111,141378305,79930435,106126012,6e+07,35084,652,68,7,306594,0,8,0,7,16
"502",136,44931169,158141935,35799026,1.26e+08,34838,1156,50,6.9,278831,0,1,0,6,14
"503",136,44931169,158141935,35799026,1.26e+08,34839,1156,50,6.9,278831,0,1,0,6,14
"504",90,34074483,102991597,23159305,7e+07,16358,676,85,8,143182,0,20,0,18,20
"505",100,21067638,21137240,18439082,18500000,7252,479,58,6.4,101214,0,0,0,1,10
"506",99,17821175,94595273,15071514,8e+07,2323,505,45,5.9,68407,0,1,0,2,12
"507",112,6321390,45558259,6105175,4.4e+07,12239,1128,52,6.6,271317,0,1,0,6,5
"508",125,46998033,61028258,44665963,5.8e+07,5081,527,42,6.3,171648,0,0,0,2,6
"509",118,29078589,57127675,25450527,5e+07,7654,435,52,6.5,83868,0,0,0,1,10
"510",121,77848198,36196560,75274748,3.5e+07,36010,545,51,7.1,172781,0,1,0,7,4
"511",157,42616741,100048980,28965197,6.8e+07,18216,730,84,7.9,143231,0,23,7,50,20
"512",101,84454,817288,77501,750000,1252,539,64,5.5,29385,0,2,0,5,8
"513",108,38062550,23993623,33313582,2.1e+07,16031,423,66,6.5,56290,0,0,0,18,10
"514",115,339246051,119380836,261437578,9.2e+07,1901,1098,90,8,534283,2,65,0,55,15
"515",135,153147647,170773282,134518390,1.5e+08,5811,997,61,6.8,359362,0,1,0,8,11
"516",100,23702030,31566341,22525921,3e+07,32094,418,44,5.9,64592,0,1,0,4,6
"517",105,7426905,21351916,5217498,1.5e+07,2312,134,14,4.6,3807,0,0,0,0,19
"518",120,2088369,16835382,1984743,1.6e+07,11019,300,77,6.6,24608,0,15,0,30,6
"519",110,48423113,19453968,39825798,1.6e+07,4210,881,68,7.6,321381,0,10,1,10,13
"520",101,44637597,13621471,40962534,12500000,57077,709,67,7.1,201013,0,9,1,34,8
"521",106,2070593,10676237,1939441,1e+07,23187,365,60,6.9,61554,0,2,0,0,7
"522",112,11969846,27490093,7837632,1.8e+07,1466,411,72,7.5,49029,0,5,0,30,22
"523",131,17874270,17077328,15700000,1.5e+07,11114,1264,94,7.6,366377,6,117,0,126,11
"524",146,74549593,55909724,50668906,3.8e+07,20516,330,74,7.6,81978,0,7,1,17,20
"525",120,48973568,117449908,47952020,1.15e+08,46719,365,35,6.1,75681,0,0,0,1,3
"526",101,1036612,29561023,876671,2.5e+07,504,184,54,6.9,23046,0,0,0,0,12
"527",94,45611784,73269565,34238611,5.5e+07,2248,456,40,6,38413,0,0,0,2,16
"528",135,228827384,56263198,122012643,3e+07,2575,345,58,7.6,155106,1,2,0,7,29
"529",137,291295494,165469987,281666058,1.6e+08,81385,772,65,6.5,222985,0,17,0,34,4
"530",123,349042399,129426872,337103873,1.25e+08,81385,994,64,6.7,350514,0,21,0,31,5
"531",146,446816897,136787476,424645577,1.3e+08,49355,1208,76,7.5,545879,0,22,0,66,6
"532",142,435589682,83274650,407999255,7.8e+07,49942,2632,68,7.2,760248,0,33,0,47,7
"533",122,56156188,22779129,54235441,2.2e+07,1484,365,55,7.3,63270,0,2,0,3,5
"534",95,115008,1028298,100659,9e+05,3833,431,73,6.4,34077,0,3,0,6,10
"535",97,54917715,28462214,48237389,2.5e+07,18789,255,55,5.5,69766,0,0,0,2,11
"536",114,56678489,34063369,41597830,2.5e+07,12624,834,80,7.6,110452,1,41,0,125,17
"537",125,28006709,42088454,26616999,4e+07,1300,645,35,5.9,100453,0,1,0,2,6
"538",170,113342831,90228221,75370763,6e+07,20683,359,65,6.6,34778,0,4,1,18,21
"539",93,178220,182809,155984,160000,62,38,64,7.4,620,0,0,0,1,10
"540",122,2514902,16566640,2428883,1.6e+07,2896,340,68,6.6,25387,0,5,0,14,5
"541",138,76873388,103349206,63224849,8.5e+07,17423,640,52,6.9,204463,0,2,0,7,13
"542",116,8701922,30396825,7156933,2.5e+07,1134,216,70,6.7,15131,0,1,0,3,13
"543",109,64033818,62754736,51019112,5e+07,14073,1329,63,6.8,168255,0,1,0,10,14
"544",89,24596360,17736614,20801344,1.5e+07,2559,372,32,5.1,54108,0,0,0,0,12
"545",108,50796213,18238095,41777564,1.5e+07,4500,1120,52,6.4,141423,0,2,0,7,13
"546",146,184931175,27242941,169705587,2.5e+07,23227,833,62,8.1,361091,1,79,0,116,8
"547",87,26029,1332174,19539,1e+06,6227,88,41,6.2,4311,0,0,0,0,16
"548",123,167910154,45245088,159578352,4.3e+07,4825,650,60,6.6,145134,0,7,0,16,6
"549",82,15199024,5692443,13350177,5e+06,4856,187,28,3.9,8320,0,0,0,1,11
"550",88,101002754,119895652,75817994,9e+07,2622,301,34,4.9,35524,0,1,0,4,16
"551",187,55966284,45504247,54116191,4.4e+07,49912,1614,68,7.8,380348,1,39,0,113,4
"552",91,73439242,54647450,64505912,4.8e+07,13654,1587,34,5,176212,0,3,0,10,11
"553",102,277285181,87177413,254455986,8e+07,16143,785,44,6.5,408768,0,5,0,18,8
"554",108,316845362,39989372,277313371,3.5e+07,17623,960,73,7.7,633445,0,12,0,25,10
"555",115,11004421,41367497,10640645,4e+07,1686,334,39,5.8,33204,0,0,0,1,4
"556",95,39609919,42704949,37101011,4e+07,1070,250,50,5.8,32463,0,0,0,1,7
"557",137,47593938,24317460,39143839,2e+07,5746,415,33,5,41942,0,0,0,3,13
"558",98,142966170,12976178,110175871,1e+07,7461,1114,49,5.9,124758,0,2,0,10,15
"559",117,56157083,27242941,51533608,2.5e+07,16606,1163,64,6.8,217484,0,2,0,7,8
"560",189,201277028,88278511,136801374,6e+07,17716,1563,61,8.5,907703,0,15,4,32,20
"561",100,7561896,6313268,7186670,6e+06,2082,449,38,5.3,29343,0,1,0,6,6
"562",119,107642356,130766119,98780042,1.2e+08,13391,890,39,5.8,143554,0,4,0,7,8
"563",96,132379,6855321,115862,6e+06,2163,113,45,6.7,7940,0,0,0,3,10
"564",132,12759923,100407578,10166502,8e+07,12133,264,48,6.7,19548,0,0,0,1,14
"565",126,35740629,17736614,30226144,1.5e+07,22745,230,65,7.6,50820,0,11,0,9,12
"566",99,61165869,25885374,59073773,2.5e+07,15082,1180,88,8.1,571117,4,127,0,218,5
"567",93,24098,17736614,20380,1.5e+07,1245,89,49,5.9,7746,0,0,0,1,12
"568",90,114830,9140428,100503,8e+06,3124,42,47,5.9,8405,0,0,0,0,10
"569",93,19096995,6812674,14015786,5e+06,27646,405,71,6.5,40082,0,5,0,16,17
"570",105,1586516,38907937,1304837,3.2e+07,2355,358,49,6.1,22287,0,3,1,4,13
"571",113,82869620,212839363,70083519,1.8e+08,24106,917,51,6.1,159329,1,6,0,32,12
"572",94,178512525,55912409,79817937,2.5e+07,1044,98,37,5.9,43742,0,0,0,2,33
"573",170,125046950,101273757,66676062,5.4e+07,16949,655,60,7.6,303561,0,6,7,15,29
